"","x1","x2","x3","x4","x5","x6","x7","x8","y1"
"2182",92,30,39,4,96,29,30,91,12.47
"2183",84,17,42,5,106,24,39,85,13.05
"2184",74,21,51,9,87,33,43,72,12.6
"2185",61,38,70,3,76,47,33,62,12.34
"2186",69,37,57,5,92,37,19,69,12.39
"2187",69,25,41,7,95,46,34,62,13.07
"2188",63,15,43,9,78,47,42,70,14.69
"2189",65,29,56,9,91,38,37,59,12.4
"2190",68,39,48,7,98,32,24,71,12.53
"2191",72,18,55,5,93,49,31,75,12.29
"2192",87,20,37,4,94,45,28,81,13.51
"2193",67,23,34,5,103,31,34,71,14.17
"2194",74,35,37,7,112,36,35,74,11.74
"2195",72,33,42,12,96,43,30,67,13.04
"2196",64,24,57,6,90,40,20,69,13.32
"2197",78,24,74,5,83,37,26,87,12.3
"2198",76,19,71,2,96,28,21,74,13.08
"2199",76,30,59,3,117,29,26,74,11.93
"2200",80,33,46,9,99,17,18,75,12.37
"2201",71,32,47,10,103,22,20,71,11.56
"2202",64,36,61,5,120,40,18,67,11.79
"2203",65,45,56,6,98,38,20,68,12.62
"2204",67,34,65,4,113,29,26,57,15.6
"2205",72,21,58,5,77,39,25,77,13.3
"2206",81,20,60,5,78,37,39,80,11.94
"2207",2,7,3,1,14,4,10,11,13.17
"2208",22,18,17,9,29,13,16,23,1.4
"2209",23,19,43,16,59,15,24,28,4.98
"2210",31,23,44,3,52,13,16,33,6.71
"2211",34,21,42,8,62,10,15,32,5.74
"2212",35,22,42,6,52,22,13,34,6.3
"2213",27,26,49,5,47,15,21,26,7.27
"2214",29,31,34,4,71,18,28,28,6.2
"2215",27,20,31,8,70,21,11,28,7.11
"2216",26,21,37,6,55,23,15,26,6.97
"2217",22,30,40,9,61,16,15,21,6.51
"2218",29,17,43,22,50,21,17,32,6.35
"2219",37,17,44,7,43,26,21,36,8.18
"2220",35,17,51,5,55,8,20,39,7.71
"2221",34,13,47,5,59,10,22,33,6.47
"2222",31,19,31,14,68,15,15,32,6.28
"2223",37,23,23,17,56,16,23,31,6.97
"2224",22,26,38,16,64,17,20,23,7.41
"2225",26,35,55,12,52,11,13,25,6.71
"2226",30,28,49,11,58,22,14,28,6.16
"2227",25,18,43,7,67,17,15,27,7.18
"2228",30,20,49,14,60,13,21,37,6.36
"2229",32,13,47,10,61,10,17,27,6.78
"2230",30,29,63,13,48,5,15,29,6.09
"2231",31,20,53,10,51,25,12,30,6.11
"2232",30,37,47,5,60,10,16,28,7.2
"2233",29,23,44,8,53,19,13,35,6.43
"2234",29,18,46,14,66,16,14,28,6.84
"2235",36,19,42,7,55,13,23,37,7.34
"2236",34,13,47,16,56,9,30,31,7.37
"2237",8,7,12,5,15,5,13,20,6.57
"2238",14,17,23,2,19,7,9,15,2.63
"2239",25,31,45,3,44,19,12,34,3.44
"2240",46,23,33,8,43,12,15,42,6.73
"2241",36,17,30,17,56,17,15,41,7.04
"2242",46,30,31,4,47,10,18,43,6.8
"2243",33,27,39,5,57,14,20,35,6.98
"2244",41,20,37,5,48,12,20,35,6.95
"2245",37,28,44,6,51,7,23,40,6.49
"2246",38,19,55,7,44,5,18,40,7.05
"2247",44,18,52,13,46,6,20,41,6.3
"2248",29,23,33,19,53,6,22,32,6.59
"2249",43,27,34,22,44,16,13,41,6.26
"2250",30,33,27,12,51,13,30,32,8.95
"2251",44,17,30,17,56,11,9,45,6.53
"2252",45,13,30,6,49,22,8,46,7
"2253",40,22,38,13,38,14,16,40,7.53
"2254",42,15,39,10,46,12,16,41,6.49
"2255",43,26,39,9,45,8,12,46,6.72
"2256",33,31,40,20,42,11,13,28,6.58
"2257",32,28,49,13,57,8,18,27,6.04
"2258",27,29,45,9,50,13,19,31,6.13
"2259",27,15,40,5,46,14,29,29,6.52
"2260",35,16,34,5,59,13,16,41,5.97
"2261",49,23,35,7,51,13,17,46,6.63
"2262",47,27,35,5,38,13,15,43,7.49
"2263",42,21,36,3,46,13,13,40,6.74
"2264",33,36,26,9,51,20,26,33,6.59
"2265",29,38,31,11,52,14,19,26,7.39
"2266",29,30,44,9,49,12,11,32,7.19
"2267",21,8,22,2,29,14,12,22,6.17
"2268",12,18,11,2,33,12,19,17,4.14
"2269",33,19,39,12,63,19,33,44,4.32
"2270",62,11,41,6,70,19,17,67,7.78
"2271",64,19,59,7,79,14,16,57,9.74
"2272",45,27,49,11,78,13,28,50,8.92
"2273",48,23,45,10,70,24,39,39,8.6
"2274",43,29,50,8,70,35,25,43,9.5
"2275",51,35,46,8,67,19,28,55,10.72
"2276",62,29,47,14,69,19,14,67,9.13
"2277",62,29,57,4,78,17,19,56,9.81
"2278",53,27,76,5,77,20,25,47,9.51
"2279",44,19,48,8,69,16,31,48,9.25
"2280",46,32,40,13,94,20,33,45,8.13
"2281",49,36,32,15,72,20,23,55,11.95
"2282",54,34,45,15,60,20,27,49,9.36
"2283",47,43,55,9,67,14,13,52,8.88
"2284",48,46,51,9,74,7,24,43,8.44
"2285",47,30,60,8,73,17,25,50,7.89
"2286",53,35,46,5,75,17,17,49,9.4
"2287",47,26,41,7,91,21,28,49,9.07
"2288",50,30,33,8,82,22,23,48,9.24
"2289",41,25,34,18,64,31,27,46,9.25
"2290",42,24,42,13,82,24,27,45,9.66
"2291",55,19,46,13,64,22,28,51,8.96
"2292",47,21,63,16,67,21,29,46,9.23
"2293",40,28,62,12,70,12,25,45,9.49
"2294",52,34,54,17,74,11,17,45,7.9
"2295",42,40,47,18,59,21,28,41,8.47
"2296",45,27,50,21,68,28,22,47,8.92
"2297",33,15,33,11,53,30,22,28,11.09
"2298",6,18,8,5,11,5,11,12,7.25
"2299",23,25,36,15,45,19,16,28,2.5
"2300",42,20,55,13,54,19,28,47,6.71
"2301",45,27,54,11,45,10,30,43,8.37
"2302",54,27,52,19,44,9,15,60,7.44
"2303",62,23,52,17,49,9,12,57,8.04
"2304",43,24,47,30,58,20,17,45,8.59
"2305",48,22,42,27,52,12,22,49,8.58
"2306",43,30,43,24,63,6,17,39,8.02
"2307",36,34,68,20,62,8,17,31,7.12
"2308",29,36,58,15,68,16,16,29,7.18
"2309",38,40,50,12,51,16,10,40,7.51
"2310",47,29,51,17,56,16,16,52,7.45
"2311",53,37,43,19,59,15,21,55,8.83
"2312",55,31,41,14,50,16,25,50,10.6
"2313",40,28,48,21,56,17,18,42,8.99
"2314",48,30,51,16,57,15,8,40,7.73
"2315",48,29,45,19,47,19,13,57,7.84
"2316",45,34,46,15,62,35,12,34,9.08
"2317",30,29,57,25,50,27,17,36,9.23
"2318",31,23,54,23,61,16,15,30,8.51
"2319",27,26,46,24,60,19,24,27,7.14
"2320",36,34,40,26,66,20,28,37,7.61
"2321",39,46,39,22,63,17,24,42,8.61
"2322",44,36,34,24,57,10,27,44,8.78
"2323",52,34,41,25,64,13,14,56,7.62
"2324",55,19,52,12,54,11,17,56,8.94
"2325",50,23,63,18,36,14,19,45,8.22
"2326",46,30,43,21,47,15,15,49,7.34
"2327",44,40,41,16,53,14,12,39,8.38
"2328",7,5,6,1,6,8,6,10,8.13
"2329",24,22,34,5,54,27,12,34,2.13
"2330",50,25,56,3,78,41,14,51,7.69
"2331",62,19,38,3,76,43,16,65,10.94
"2332",66,10,38,4,88,18,20,64,11.22
"2333",66,8,45,6,97,15,19,69,9.38
"2334",59,18,33,8,78,31,29,59,9.92
"2335",59,20,61,7,57,18,30,61,12.83
"2336",71,18,63,0,91,5,22,69,9.41
"2337",63,12,42,2,94,27,30,60,9.29
"2338",62,27,46,2,72,29,20,63,10.63
"2339",51,26,46,2,79,43,13,51,10.3
"2340",54,22,51,10,77,19,25,54,10.81
"2341",59,38,47,8,81,15,19,56,9.03
"2342",57,30,41,8,70,29,15,62,9.7
"2343",65,20,37,6,112,21,11,65,12.02
"2344",52,32,38,2,88,31,14,46,11.24
"2345",46,14,55,3,82,31,36,49,9.72
"2346",54,22,38,2,75,41,27,48,10.25
"2347",67,18,31,4,79,33,20,74,10.51
"2348",72,9,38,4,72,30,28,68,11.79
"2349",62,13,74,3,58,27,17,65,10.63
"2350",63,24,63,4,67,39,19,67,10.52
"2351",56,25,48,3,80,30,19,52,11.87
"2352",61,24,35,5,101,23,21,57,10.4
"2353",54,30,34,7,89,34,26,57,10.33
"2354",53,25,30,6,80,28,37,54,11.11
"2355",57,28,48,5,85,20,26,56,10.27
"2356",57,21,54,4,91,16,19,60,9.98
"2357",65,14,33,5,89,16,19,72,9.46
"2358",15,11,7,1,18,9,9,12,11.23
"2359",12,22,26,9,24,20,16,17,2.56
"2360",38,25,38,13,51,28,8,42,5.05
"2361",46,12,39,10,63,24,8,47,8.82
"2362",55,16,48,8,68,7,10,58,8.13
"2363",43,15,43,5,67,15,17,39,7.78
"2364",41,21,48,13,79,17,13,39,7.33
"2365",35,13,71,12,64,17,13,33,8.25
"2366",46,18,44,6,60,23,14,46,7.5
"2367",31,16,35,8,77,31,11,40,8.34
"2368",43,18,37,6,73,15,18,42,8.82
"2369",46,16,41,8,79,21,19,44,8.28
"2370",39,15,40,8,76,19,19,39,8.55
"2371",48,13,35,5,58,24,9,45,8.1
"2372",46,15,45,6,75,28,10,46,8.23
"2373",45,12,34,11,62,28,11,48,9.05
"2374",52,11,53,10,60,20,4,51,10.47
"2375",45,18,54,10,74,19,6,45,9.58
"2376",40,29,42,11,69,28,21,35,8.7
"2377",37,16,49,6,69,16,16,44,8.56
"2378",41,13,49,1,66,27,9,34,7.75
"2379",43,29,45,5,59,22,15,41,8.18
"2380",38,31,44,2,72,20,12,48,8.36
"2381",47,17,39,5,61,16,15,45,8.71
"2382",49,20,33,11,66,13,21,49,8.12
"2383",45,14,33,19,74,14,17,42,7.91
"2384",38,12,35,21,81,22,11,35,8.05
"2385",39,9,37,19,79,26,13,44,8.16
"2386",43,9,37,10,62,24,7,40,8.89
"2387",49,12,55,15,70,14,4,47,7.97
"2388",15,5,23,5,35,8,10,19,7.86
"2389",11,19,16,2,20,7,8,11,3.89
"2390",33,34,19,7,52,25,18,39,3.08
"2391",38,16,33,16,42,19,15,45,8.75
"2392",47,18,28,21,38,16,11,41,7.4
"2393",47,21,27,18,52,12,12,48,7.27
"2394",36,25,34,12,59,20,14,31,7.5
"2395",29,30,32,10,41,37,21,35,7.41
"2396",40,27,40,12,42,13,13,39,8.51
"2397",42,31,51,9,43,6,6,45,6.68
"2398",40,30,37,7,45,12,20,36,6.56
"2399",37,33,46,3,43,14,16,35,6.9
"2400",35,49,32,11,50,11,13,32,7.05
"2401",27,28,43,13,61,10,15,29,6.54
"2402",36,19,38,14,58,5,20,38,6.48
"2403",39,9,48,19,46,13,19,38,6.18
"2404",34,18,51,9,43,16,19,38,6.92
"2405",33,32,39,13,37,13,22,30,7.56
"2406",38,26,46,16,39,12,17,43,7.13
"2407",41,20,32,16,46,23,11,36,7.11
"2408",40,20,35,14,52,12,15,43,7.53
"2409",45,18,20,11,49,24,13,41,7.47
"2410",39,11,31,8,44,27,14,45,7.76
"2411",37,21,36,12,33,19,22,33,8.1
"2412",46,23,43,6,31,15,12,48,6.98
"2413",41,24,51,5,48,9,16,39,7.1
"2414",39,23,50,3,48,9,20,37,9.01
"2415",30,36,41,11,44,12,20,32,6.52
"2416",33,27,33,8,38,19,21,34,6.61
"2417",42,23,34,7,56,19,15,43,7.12
"2418",27,15,20,10,31,9,8,27,8.08
"2419",9,18,17,6,26,15,17,15,4.63
"2420",38,29,91,9,73,24,22,49,4.64
"2421",76,22,112,14,107,29,19,73,10.79
"2422",72,16,58,15,141,36,14,73,13.37
"2423",72,18,52,5,171,34,24,71,13.9
"2424",69,25,60,13,153,36,19,68,14.12
"2425",58,28,58,8,131,47,20,63,14.19
"2426",63,28,90,6,142,43,27,55,14.08
"2427",60,32,67,6,151,31,29,66,13.48
"2428",65,19,89,6,133,33,19,68,13.31
"2429",69,19,66,5,138,34,17,64,13.12
"2430",57,29,73,8,147,33,20,59,12.84
"2431",58,32,65,21,125,48,21,57,13.4
"2432",69,24,57,16,119,49,25,73,14.25
"2433",70,20,73,11,127,41,19,65,14.97
"2434",60,29,66,23,144,33,27,61,13.67
"2435",69,23,59,6,133,44,25,71,13.48
"2436",65,26,82,9,120,34,22,70,15.59
"2437",75,20,73,8,122,36,29,74,15.71
"2438",72,27,78,8,133,33,18,74,13.91
"2439",66,23,78,11,145,28,25,61,14.03
"2440",69,29,74,10,130,40,23,61,13.41
"2441",61,16,85,10,133,42,30,62,13.79
"2442",58,22,81,6,153,47,32,57,14.08
"2443",55,25,83,9,114,44,29,57,14.44
"2444",54,32,84,5,139,36,24,56,13.22
"2445",50,22,75,6,144,37,19,55,12.87
"2446",76,24,83,7,118,34,14,73,12.51
"2447",67,28,64,5,133,31,23,67,13.79
"2448",48,21,58,10,105,30,11,45,13.45
"2449",5,14,11,5,14,9,11,13,10.22
"2450",25,40,59,14,76,33,24,31,3.54
"2451",45,21,97,21,139,31,27,46,10.33
"2452",42,26,103,19,145,30,14,50,12.56
"2453",63,26,83,14,148,28,17,62,12.74
"2454",69,28,84,21,135,18,19,67,12.7
"2455",62,25,101,18,118,25,18,69,12.5
"2456",50,30,90,27,121,38,27,39,12.58
"2457",47,35,62,23,122,54,36,53,13.03
"2458",52,42,87,22,130,38,26,55,14.08
"2459",47,47,107,13,121,28,26,43,13.61
"2460",50,44,108,14,114,33,30,56,11.89
"2461",56,33,90,21,122,44,35,48,13.64
"2462",52,37,64,32,143,49,23,64,15.2
"2463",61,37,81,30,149,29,17,56,15.8
"2464",70,30,69,16,147,31,16,65,13.76
"2465",63,40,63,28,137,45,32,59,14.27
"2466",51,39,95,10,125,48,14,53,14.96
"2467",54,45,113,22,97,40,27,54,14.69
"2468",51,41,114,15,94,38,30,47,16.23
"2469",44,39,125,12,113,42,22,46,13.51
"2470",41,50,78,27,124,34,23,50,13.81
"2471",65,46,86,33,134,22,15,60,13
"2472",54,33,88,22,144,31,25,50,13.29
"2473",45,33,93,28,134,29,28,49,15.7
"2474",66,22,86,16,123,42,18,66,13.26
"2475",61,26,72,22,155,36,17,58,13.77
"2476",54,46,75,25,141,29,26,55,13.78
"2477",50,40,82,33,127,43,23,47,13.2
"2478",53,28,91,21,124,33,31,60,13.76
"2479",7,5,9,4,21,7,6,8,13.21
"2480",15,9,16,8,26,15,11,19,2.03
"2481",31,16,25,6,40,20,10,33,5
"2482",40,7,37,7,47,20,4,41,6.69
"2483",42,11,31,13,49,8,9,41,6.64
"2484",36,9,26,7,48,6,11,40,6.48
"2485",37,19,23,3,55,11,14,35,5.59
"2486",26,12,34,6,53,18,20,28,6.38
"2487",28,10,43,4,53,15,11,22,6.04
"2488",26,13,48,9,41,17,9,30,5.48
"2489",31,16,26,6,60,15,13,30,6.28
"2490",31,15,30,13,60,10,10,31,6.38
"2491",27,20,29,10,48,18,11,29,6.32
"2492",35,18,40,2,46,20,11,36,6.76
"2493",34,22,42,4,35,18,9,33,7.41
"2494",37,17,33,5,40,11,11,40,6.31
"2495",39,16,20,6,44,31,8,38,6.53
"2496",36,17,34,1,39,22,9,32,7.93
"2497",37,14,31,2,62,14,11,33,6.84
"2498",26,21,33,5,42,22,21,29,7.26
"2499",30,23,39,3,48,12,9,31,7.98
"2500",31,17,38,1,43,16,5,34,5.98
"2501",29,19,37,2,42,22,11,25,6.44
"2502",35,13,38,3,45,22,16,33,6.46
"2503",30,6,28,2,48,19,10,37,7.11
"2504",36,10,39,0,55,19,10,33,6.53
"2505",33,19,27,7,57,10,13,34,6.98
"2506",30,10,30,12,56,14,11,38,6.33
"2507",41,8,33,9,42,22,7,35,6.67
"2508",38,16,31,10,32,30,10,38,6.89
"2509",13,10,9,3,23,8,5,13,7.88
"2510",10,21,40,10,46,16,32,18,2.98
"2511",47,38,92,25,96,33,28,52,6.59
"2512",58,31,95,22,131,29,18,66,14.55
"2513",69,22,82,25,156,28,21,68,13.19
"2514",65,26,92,10,155,21,26,63,14.03
"2515",66,29,87,17,142,32,18,66,13.27
"2516",58,29,114,24,116,37,26,52,14.07
"2517",48,42,99,26,101,56,23,49,14.03
"2518",52,56,96,23,99,58,27,53,15.23
"2519",52,35,108,14,121,41,22,51,14.86
"2520",54,31,113,15,119,24,24,59,13.62
"2521",67,40,97,18,102,14,20,61,12.46
"2522",55,30,80,18,137,44,18,56,12.23
"2523",59,26,91,18,127,39,20,53,14.82
"2524",43,49,87,28,128,37,35,52,14.81
"2525",66,43,74,12,124,33,23,60,14.36
"2526",57,45,84,29,140,30,30,62,14.31
"2527",60,41,72,30,140,39,23,56,14.75
"2528",52,41,95,27,129,37,28,48,15.01
"2529",51,37,91,23,144,53,25,56,13.97
"2530",60,38,70,19,139,38,22,61,19.45
"2531",57,42,70,23,128,43,20,59,14.09
"2532",63,34,82,23,107,46,26,62,14.42
"2533",50,30,117,18,120,49,18,52,14.67
"2534",61,25,109,17,129,42,18,61,14.6
"2535",58,28,97,19,130,26,28,59,13.83
"2536",63,24,91,18,131,30,19,64,12.9
"2537",63,22,92,20,139,23,22,60,15.62
"2538",65,37,94,24,124,18,25,58,13.5
"2539",24,23,48,9,69,20,22,33,13.27
"2540",12,16,30,5,42,14,12,17,7.15
"2541",40,33,78,17,84,37,24,51,5.1
"2542",62,33,106,14,92,45,17,58,14.49
"2543",60,28,98,23,123,37,22,66,13.85
"2544",60,35,86,22,144,33,23,60,14.29
"2545",59,26,97,21,131,37,27,59,14.43
"2546",70,42,86,8,117,51,30,65,14.81
"2547",59,55,92,22,124,37,15,65,15.75
"2548",59,32,91,18,122,42,31,59,14.82
"2549",69,31,66,27,152,47,21,64,14.81
"2550",66,27,82,22,128,43,25,63,15.64
"2551",50,30,100,18,128,39,34,56,14.75
"2552",65,37,104,7,121,37,17,68,14.34
"2553",63,53,84,8,132,42,20,59,13.91
"2554",60,38,81,10,121,43,39,58,14.67
"2555",54,35,91,19,122,46,27,55,14.56
"2556",50,40,77,25,136,52,26,46,14.56
"2557",56,41,73,17,138,59,20,56,14.78
"2558",60,49,74,17,125,49,30,66,15.96
"2559",63,35,117,20,108,38,31,70,15.37
"2560",81,51,81,16,133,30,26,69,14.42
"2561",60,35,97,13,143,33,25,67,17.64
"2562",53,24,79,7,159,39,24,57,15.09
"2563",63,34,82,12,149,27,31,54,14.08
"2564",53,31,90,17,142,45,23,49,13.53
"2565",55,48,78,20,149,38,15,61,14.11
"2566",62,31,96,27,125,41,18,60,14.51
"2567",61,37,92,17,99,36,24,67,14.47
"2568",65,38,92,18,116,40,24,68,13.53
"2569",56,9,85,16,113,19,10,51,14.75
"2570",6,9,9,2,16,10,8,9,9.88
"2571",22,15,45,5,40,27,19,33,2.61
"2572",42,11,50,5,74,37,19,45,7.35
"2573",51,20,49,1,59,29,13,49,12.14
"2574",56,12,51,0,79,22,8,51,9.76
"2575",48,18,38,5,102,11,18,52,8.99
"2576",40,20,47,5,88,13,23,34,8.81
"2577",37,18,42,3,95,17,34,40,8.11
"2578",50,14,30,5,92,32,19,48,8.99
"2579",45,15,20,4,94,31,18,50,10.65
"2580",47,23,34,9,67,42,18,46,10.38
"2581",46,37,42,8,57,39,16,42,11.35
"2582",49,19,43,4,63,34,10,55,10.83
"2583",50,19,60,4,54,25,23,44,10.48
"2584",36,17,63,2,88,23,21,40,9.7
"2585",42,12,55,3,66,29,18,43,9.59
"2586",55,15,40,3,73,23,16,57,9.74
"2587",52,17,38,5,71,19,10,48,10.37
"2588",47,11,30,8,102,16,14,46,9.29
"2589",46,20,44,7,76,30,18,45,9.06
"2590",34,20,38,4,70,37,26,36,12.35
"2591",40,21,50,2,88,35,8,43,10.13
"2592",48,21,50,2,58,16,19,42,12.18
"2593",46,11,56,2,88,20,12,53,8.8
"2594",50,11,34,3,97,23,14,54,9.26
"2595",56,13,45,3,79,34,7,46,10.44
"2596",50,24,33,5,78,32,14,54,10.66
"2597",47,13,36,5,96,24,17,44,10.58
"2598",46,16,36,6,75,20,31,50,9.64
"2599",51,24,36,10,65,16,21,46,9.33
"2600",5,6,5,1,13,6,8,11,8.48
"2601",27,24,59,10,50,33,19,37,2.35
"2602",62,36,88,17,101,42,16,59,9.45
"2603",62,26,68,12,107,19,21,70,14.96
"2604",67,29,73,10,121,30,23,72,13.32
"2605",82,18,61,8,94,16,33,73,13.7
"2606",70,12,66,10,118,13,34,72,11.87
"2607",81,14,74,14,128,24,14,79,11.65
"2608",75,16,54,15,116,38,13,72,13.62
"2609",60,30,56,8,123,32,27,66,13.76
"2610",62,24,59,6,124,56,24,55,13.18
"2611",58,23,52,4,142,40,18,64,14.38
"2612",59,30,54,8,126,44,23,63,13.61
"2613",56,25,70,8,121,43,17,47,13.85
"2614",51,29,76,5,115,42,23,56,13.22
"2615",70,27,75,11,112,29,14,70,13.05
"2616",64,21,80,14,125,36,19,62,13.17
"2617",64,19,66,17,110,59,18,64,13.58
"2618",77,29,56,13,98,52,17,76,15.52
"2619",73,30,47,13,121,42,29,76,15.53
"2620",62,25,64,10,125,37,26,57,14.35
"2621",63,26,69,8,148,22,24,70,13.05
"2622",67,25,84,5,111,34,25,62,13.06
"2623",60,23,70,5,123,28,22,58,15.47
"2624",69,21,83,12,137,29,19,70,13.57
"2625",69,20,75,11,126,18,29,68,13.45
"2626",63,25,69,16,114,19,26,66,12.59
"2627",67,19,72,5,118,32,25,70,12.27
"2628",64,23,85,14,113,35,20,64,13.55
"2629",71,17,55,20,105,39,23,73,13.06
"2630",16,9,20,5,30,10,6,13,13.67
"2631",19,22,27,13,21,14,21,24,3.23
"2632",42,28,55,18,56,15,23,49,5.36
"2633",58,27,29,15,90,15,24,54,8.93
"2634",41,20,48,13,94,17,21,42,10.93
"2635",46,31,44,20,81,15,23,47,9.86
"2636",45,33,61,15,92,12,21,42,9.16
"2637",40,22,48,11,110,11,13,44,8.93
"2638",48,30,47,14,89,20,9,46,8.17
"2639",37,35,65,12,62,23,28,42,9.76
"2640",46,32,51,12,79,34,17,49,8.97
"2641",44,34,42,12,74,36,19,37,11.02
"2642",47,20,61,7,77,22,26,48,10.11
"2643",41,25,70,10,75,25,35,44,12.01
"2644",42,36,53,20,65,35,25,31,9.93
"2645",32,38,54,26,73,22,24,39,10.18
"2646",43,31,59,17,76,25,25,38,9.29
"2647",38,39,51,17,94,13,30,41,10.04
"2648",38,34,50,16,83,22,15,36,9.08
"2649",36,27,58,15,88,26,14,38,9.38
"2650",58,15,41,15,81,14,22,55,9.29
"2651",37,20,58,24,83,20,32,39,9.42
"2652",38,30,54,17,75,31,20,41,9.28
"2653",47,40,40,22,75,14,18,52,10.09
"2654",50,28,50,11,84,14,26,49,10.29
"2655",48,16,47,20,85,19,17,41,10.38
"2656",52,29,46,21,74,27,14,56,9.31
"2657",51,19,47,12,68,18,21,50,10.52
"2658",49,18,61,16,77,14,29,52,8.79
"2659",48,15,45,10,79,31,24,45,9.61
"2660",19,8,27,8,28,14,17,19,9.82
"2661",6,18,33,8,17,9,29,15,4.54
"2662",40,25,45,16,69,32,47,42,4.19
"2663",53,37,66,17,83,39,19,61,10.79
"2664",68,27,52,18,82,26,17,68,12.05
"2665",69,30,39,15,97,20,22,72,13.27
"2666",68,28,53,10,88,19,28,61,12.01
"2667",53,33,79,10,101,18,33,55,10.89
"2668",53,38,62,16,107,17,25,52,10.89
"2669",56,37,62,16,99,16,19,58,10.99
"2670",71,24,73,10,98,28,18,70,10.76
"2671",50,47,76,11,90,29,29,49,12.25
"2672",67,52,56,10,80,35,34,66,11.97
"2673",65,30,47,13,83,31,31,71,12.75
"2674",56,27,57,13,94,38,26,51,12.15
"2675",59,23,68,7,90,30,36,55,11.94
"2676",67,26,63,13,81,31,27,72,11.86
"2677",64,33,46,16,92,36,22,55,12.64
"2678",50,36,56,19,77,43,30,58,12.27
"2679",62,19,50,24,99,23,21,70,12.3
"2680",73,32,44,32,91,20,31,62,12.3
"2681",52,44,47,33,82,24,26,56,12.23
"2682",52,29,62,19,77,39,33,42,11.36
"2683",56,35,76,11,62,29,25,66,11.58
"2684",59,33,81,19,70,22,28,57,11.19
"2685",63,33,72,16,101,19,16,59,11.98
"2686",60,42,47,8,91,24,20,65,12.63
"2687",68,34,49,8,106,23,26,66,11.53
"2688",60,24,91,9,86,21,17,66,11.66
"2689",64,23,66,15,90,13,19,64,11.28
"2690",45,24,56,6,56,14,22,43,10.57
"2691",5,11,19,8,15,9,7,11,7.72
"2692",29,20,51,11,65,25,23,43,3.02
"2693",56,33,61,13,84,30,22,50,9.09
"2694",50,20,66,3,80,36,20,54,14.12
"2695",57,27,50,6,95,29,24,60,11.18
"2696",72,22,53,11,102,15,14,65,12.02
"2697",54,32,61,10,86,18,14,58,10.77
"2698",50,28,67,12,83,21,11,51,9.93
"2699",56,40,52,20,84,26,11,50,9.69
"2700",52,31,64,19,81,21,13,54,10.22
"2701",48,34,79,14,72,47,16,47,10.72
"2702",44,19,81,14,79,50,12,43,12.23
"2703",56,27,63,20,82,32,21,51,12.22
"2704",58,15,57,13,75,25,26,67,11.29
"2705",53,16,56,23,95,42,18,49,11.24
"2706",48,26,63,25,79,29,15,53,11.93
"2707",55,26,69,23,85,29,18,46,11
"2708",51,27,54,12,88,34,7,53,10.79
"2709",45,23,58,19,101,32,11,53,10.8
"2710",52,32,75,5,81,33,17,52,11
"2711",57,34,68,16,78,30,17,51,11.04
"2712",55,30,67,17,76,49,17,56,11.1
"2713",52,27,62,7,79,34,11,53,12.12
"2714",54,17,78,13,84,22,13,55,10.68
"2715",59,20,73,11,79,21,23,56,10.66
"2716",51,27,66,8,79,26,28,51,11.21
"2717",53,25,63,20,85,20,22,61,12.03
"2718",55,34,66,18,102,20,13,51,10.38
"2719",60,21,62,18,105,16,14,58,10.65
"2720",50,20,62,22,105,36,12,48,10.21
"2721",4,7,5,3,11,5,8,7,11.02
"2722",18,16,47,13,45,13,11,18,1.83
"2723",20,12,72,31,74,36,20,23,5.73
"2724",30,17,68,19,82,22,12,31,8.79
"2725",33,16,60,9,103,24,11,31,8.39
"2726",24,19,42,13,129,19,14,27,9.57
"2727",28,16,59,16,122,27,17,28,8.62
"2728",25,13,64,16,100,21,13,24,9.12
"2729",21,27,54,17,106,38,11,23,8.02
"2730",23,41,75,15,87,12,15,28,9.95
"2731",30,33,71,15,112,11,10,28,7.77
"2732",25,18,62,20,112,16,11,21,8.35
"2733",29,23,63,17,103,27,12,31,7.87
"2734",27,24,73,18,112,23,13,25,9.46
"2735",23,22,56,14,109,30,16,21,8.79
"2736",20,12,77,16,117,16,17,22,8.68
"2737",22,21,79,17,108,17,10,21,7.89
"2738",19,23,71,13,115,14,12,20,7.84
"2739",23,17,56,22,120,19,12,20,8.15
"2740",16,18,74,20,111,19,16,14,8.06
"2741",20,18,59,7,139,18,7,25,7.89
"2742",29,8,61,8,134,13,16,29,8.38
"2743",20,9,49,14,136,30,13,16,8.53
"2744",29,14,53,12,95,26,14,33,10.04
"2745",31,10,67,14,107,25,11,31,9.09
"2746",32,17,59,19,82,25,13,36,8.86
"2747",26,18,56,22,79,28,19,22,9.2
"2748",26,29,61,26,72,25,16,24,10.38
"2749",25,20,83,23,85,31,13,25,8.31
"2750",24,20,58,23,93,15,12,29,11.7
"2751",5,11,17,6,31,3,6,6,7.76
"2752",20,23,26,10,58,15,16,29,2.36
"2753",48,17,56,10,95,30,27,51,6.33
"2754",54,21,45,18,96,29,18,62,10.89
"2755",69,23,62,12,77,16,13,69,11.23
"2756",68,14,47,11,88,26,30,64,10.19
"2757",64,19,49,14,87,45,10,69,12.68
"2758",70,29,49,11,89,36,21,60,12.74
"2759",54,18,68,8,80,35,20,56,12.38
"2760",52,23,75,14,83,33,23,54,11.47
"2761",54,20,56,19,102,21,19,57,12.19
"2762",61,26,47,12,107,21,18,61,10.78
"2763",64,16,54,20,96,26,12,60,11.25
