x1,x2,x3,x4,x5,x6,x7,x8,y1
3,4,2,0,3,0,1,2,62.57
1,2,3,1,2,0,2,2,69.37
1,2,3,0,2,0,1,1,72.34
0,1,4,3,1,0,1,1,83.47
0,5,0,0,0,1,1,0,74.19
0,3,0,2,0,0,2,1,87.75
0,1,1,3,0,2,0,0,93.89
0,0,2,3,0,0,1,0,81.89
0,1,4,2,0,0,1,2,85.4
2,1,1,5,0,1,0,0,78.55
0,1,4,2,4,1,3,3,71.88
3,2,2,3,2,3,1,3,74.84
1,3,5,3,5,2,0,3,87.44
4,6,3,2,5,1,2,5,93.64
3,4,5,2,2,1,1,7,94.19
4,4,6,0,1,1,5,4,94.64
3,2,6,0,4,2,2,12,98.15
8,1,3,1,6,2,1,7,94.26
6,0,8,0,3,1,2,7,95.08
6,0,3,0,7,1,1,9,96.5
6,0,2,0,4,1,0,9,94.38
4,0,1,0,3,1,1,5,96.83
1,0,0,0,5,2,2,2,98.65
5,1,1,0,3,1,1,3,95.72
2,1,4,0,3,2,0,5,95.12
1,2,0,0,1,0,0,1,88.32
0,1,0,1,0,0,0,0,76.56
0,2,0,0,0,0,0,0,66.73
0,0,0,0,0,1,0,0,82.33
0,1,1,0,0,0,0,1,79.15
0,1,0,0,0,0,0,1,90.64
2,1,0,0,1,2,1,0,85.51
0,1,0,0,1,0,1,1,86.03
0,3,0,2,1,2,1,0,80.64
1,3,1,0,1,0,0,0,71.61
0,0,2,1,3,0,1,2,76.98
2,0,2,1,1,1,0,4,80.59
4,1,0,2,3,1,1,4,62.32
2,2,3,0,5,0,0,3,56.51
3,3,0,2,1,0,2,3,59.76
0,2,0,0,2,0,0,2,84.08
0,2,0,0,0,1,0,1,89.95
0,0,0,2,1,0,1,0,85.74
1,2,0,0,1,0,0,1,83.87
0,3,0,0,0,0,1,1,88.09
1,2,0,1,0,0,0,0,89.37
0,1,0,1,0,0,0,1,92.35
0,0,0,0,0,0,0,0,93.97
0,0,0,1,0,0,0,0,90.23
1,0,1,0,1,0,0,0,87.99
0,1,0,2,0,0,0,3,90.71
0,1,0,1,0,0,1,0,88.44
0,0,0,0,0,0,0,0,91.45
0,0,1,0,3,0,3,1,54.92
2,0,1,0,1,1,1,1,47.02
0,0,0,0,1,0,0,0,47.5
0,4,0,0,0,1,1,0,44.21
3,5,3,1,4,1,1,2,36.92
5,1,1,0,5,2,2,8,50.76
4,4,1,0,2,1,1,5,53.03
3,4,0,0,1,0,1,6,56.55
3,5,1,0,1,1,4,5,54.78
14,0,1,0,4,4,3,10,55.49
12,1,2,0,5,3,1,14,51.86
12,3,0,0,2,3,1,11,55.83
13,1,3,0,3,2,2,15,63.89
10,0,2,2,8,5,1,11,32.17
8,1,3,0,4,0,3,9,27.54
5,0,2,0,0,0,3,10,33.97
8,3,3,0,4,0,3,7,37.54
0,0,1,0,0,0,0,2,33.6
1,0,0,0,1,1,1,0,30.15
1,0,0,0,1,1,0,1,32.86
0,1,0,0,0,2,0,3,48.36
1,0,0,0,1,5,0,1,48.49
1,0,0,0,0,2,0,2,36.69
1,0,0,0,2,0,0,1,41.41
1,0,0,0,0,2,0,2,43.88
2,0,4,0,3,0,1,5,39.62
3,1,0,0,4,3,0,4,48.03
2,1,0,0,2,3,2,5,39.37
3,0,1,0,4,1,1,5,46.51
4,1,0,0,3,1,1,3,55.58
5,0,1,1,0,2,2,6,63.06
4,0,0,1,4,0,2,8,40.71
6,0,0,2,1,0,1,4,47.74
3,0,1,1,6,0,1,4,62.24
5,2,1,2,1,0,1,5,78.73
2,1,0,1,3,1,1,3,76.77
4,0,1,1,0,1,1,3,76.54
3,0,1,2,5,1,2,4,67.07
4,1,0,1,2,0,2,4,63.28
1,1,0,0,3,2,2,4,69.26
3,0,3,0,2,0,1,4,58.58
3,2,0,0,4,0,3,4,72.31
5,1,1,1,2,0,0,4,73.17
4,3,1,1,1,1,2,3,39.57
4,5,2,1,2,1,3,6,27.8
4,6,1,4,2,2,0,6,38.96
6,4,1,2,1,1,0,4,42.28
8,2,2,1,4,1,1,9,47.44
6,2,1,0,0,0,1,8,50.36
6,1,2,1,2,1,1,6,53.9
4,5,0,1,1,0,1,6,56.68
4,1,2,0,3,1,0,5,61.28
6,3,4,0,2,1,1,4,45.31
4,2,1,1,2,1,0,6,59
4,3,1,0,2,1,1,6,52.96
6,1,2,1,5,2,0,5,63.42
5,2,1,0,5,1,2,5,51.82
2,1,0,0,2,0,0,7,38.46
8,2,2,0,2,2,0,6,55.64
5,2,0,0,3,4,0,7,56.1
6,3,1,0,6,1,1,4,51.87
5,5,2,0,3,0,2,5,52.43
2,5,1,2,3,1,2,5,58.04
3,3,1,2,1,0,0,7,40.37
5,3,1,2,1,0,1,5,39.43
3,2,0,3,1,0,0,5,54.32
6,1,1,2,6,0,1,4,72.03
5,4,2,2,6,1,2,6,62.44
8,1,0,0,1,1,5,7,65.36
4,2,0,2,2,0,5,7,38.91
4,0,3,1,0,0,4,6,34.16
8,1,0,1,4,1,3,9,31.77
5,2,2,1,5,0,1,5,37.96
5,4,3,1,2,2,2,6,39.24
8,3,5,0,5,1,4,11,30.61
6,6,5,2,6,0,3,7,32.01
7,6,3,0,2,0,5,11,50
4,5,2,0,0,0,2,6,31.27
7,3,4,1,2,1,5,5,35.19
4,1,6,0,1,0,4,7,47.46
3,0,2,1,1,0,3,3,63.11
2,0,1,2,4,0,5,4,68.91
2,1,3,0,1,0,4,5,75.21
4,0,1,1,2,0,3,5,74.08
1,0,0,0,0,0,0,0,73.43
1,0,2,0,2,0,0,0,86.76
0,3,1,3,1,0,1,2,95.69
0,2,1,1,1,0,2,0,96.79
3,4,2,3,1,2,1,3,93.32
0,3,2,2,4,1,1,5,91.05
3,5,0,4,3,1,5,4,88.93
0,1,0,2,1,2,3,4,84.38
7,4,1,5,1,0,4,5,88.54
9,1,2,3,5,1,1,13,92.94
6,4,2,3,3,0,3,4,98.5
6,3,1,4,2,1,3,8,87
4,4,2,4,3,0,4,3,77.78
1,3,2,1,2,3,1,6,57.47
5,1,2,0,5,0,5,0,51.21
1,6,1,2,4,0,0,8,65.8
4,3,0,0,1,2,1,3,70.11
1,2,0,0,2,0,0,1,82.95
2,0,1,0,0,0,2,6,75.67
3,0,0,0,1,0,1,3,69.72
2,1,0,0,2,0,1,0,49.24
2,0,0,1,2,1,0,4,49.8
2,0,0,0,0,0,0,1,55.39
2,1,0,1,3,2,0,3,65.58
1,0,1,0,0,0,0,0,67.89
0,0,1,0,2,0,1,2,77.98
1,0,1,0,0,0,0,2,85.17
0,0,1,0,1,1,0,2,65.18
1,1,0,1,1,0,1,0,81.18
0,0,0,0,0,0,1,2,73.5
1,0,0,0,0,0,0,0,77.36
0,0,0,0,0,0,1,1,79.12
1,0,0,1,0,0,0,0,76.59
0,0,0,0,1,1,0,0,67.55
0,0,0,0,0,0,0,0,69.88
0,0,1,0,0,0,1,1,83.74
2,0,0,1,0,0,0,2,79.95
0,0,0,1,1,0,0,2,91.15
0,0,0,0,2,0,1,1,85.61
0,0,0,0,0,0,0,0,83.97
0,1,1,0,1,0,1,0,73.91
0,0,0,0,1,0,0,0,74.3
0,2,1,2,1,0,0,0,73.59
0,2,0,0,0,0,0,1,81.18
0,4,1,1,0,0,0,0,56.53
0,2,1,0,1,0,0,1,48.87
0,2,0,1,1,0,1,0,61.48
0,1,0,0,0,0,1,0,67.88
0,1,0,0,0,0,0,0,78
0,0,0,0,1,0,0,1,85.37
0,0,0,0,0,1,0,0,88.01
0,0,0,0,0,2,0,0,81.67
0,0,0,0,0,1,1,0,84.81
0,1,0,1,0,0,0,0,87.77
1,0,0,0,0,0,0,2,89.15
1,0,0,0,1,0,0,1,93.42
1,2,0,0,0,0,0,2,93.75
2,0,0,1,0,0,0,1,89.16
1,0,0,0,1,0,0,1,91.82
2,0,0,1,0,0,0,2,90.79
2,0,0,0,1,0,0,1,91.59
1,0,0,0,0,1,0,2,88.39
1,0,1,0,0,0,0,1,92.2
0,0,0,0,0,0,0,0,89.71
0,0,0,0,0,0,0,0,95.37
0,0,0,0,0,0,0,0,98.9
0,0,0,0,0,0,0,0,88.16
0,0,0,0,0,0,0,0,85.63
0,0,0,0,0,0,0,0,86.85
0,0,0,0,0,0,0,0,95.63
0,0,0,0,0,0,0,0,94.74
0,0,0,0,0,0,0,0,86.93
0,0,0,0,0,0,0,0,74.27
0,0,0,0,0,0,0,0,59.32
0,0,0,0,0,0,0,0,58.82
0,0,0,0,0,0,0,0,51.51
0,0,0,0,0,0,0,0,61.9
0,0,0,0,0,0,0,0,71.95
0,0,0,0,0,0,0,0,74.58
0,0,0,0,0,0,0,0,70.88
0,0,0,0,1,0,0,0,63.52
0,2,2,0,1,0,1,0,58.62
0,0,0,0,0,1,4,4,56.37
0,5,1,1,1,0,2,4,61.16
3,3,2,0,0,2,2,3,64.8
1,4,1,0,5,1,1,2,64.06
5,7,3,0,3,0,0,7,46.77
3,3,2,0,8,1,3,6,47.84
6,0,7,0,3,1,1,8,61.72
3,0,1,0,3,1,2,5,63.21
6,0,3,0,1,1,2,6,61.6
4,0,1,0,3,0,1,5,47.33
5,0,2,1,3,2,0,4,55.86
2,0,0,2,1,1,0,6,53.22
3,0,0,3,2,1,1,4,52.1
2,0,0,2,0,0,1,0,51.42
3,0,1,2,3,0,0,3,49
2,0,2,3,5,0,2,4,37.12
1,0,0,1,2,0,1,1,29.3
2,0,0,3,2,0,0,4,41.31
0,0,1,1,1,0,0,1,59.82
1,0,1,0,1,0,1,0,63.87
0,0,0,0,0,0,0,2,70.38
0,1,3,0,1,0,0,0,68.04
0,2,2,0,1,0,1,1,64.24
0,1,0,0,1,0,0,1,73.55
1,1,1,0,2,0,0,1,44.34
1,0,2,0,0,0,0,0,38.64
0,1,1,1,0,0,0,0,23.98
0,1,1,1,0,0,0,0,24.71
0,4,0,0,0,0,0,1,31.23
0,2,0,0,0,0,0,0,42.01
1,2,1,1,2,3,0,0,48.21
0,3,0,1,1,3,1,0,33.62
1,1,2,1,3,1,0,0,24.6
0,3,2,0,1,4,1,3,32.47
3,3,2,1,2,1,1,2,29.11
0,1,4,2,2,0,1,4,35.23
3,3,4,2,2,1,2,2,46.33
2,1,6,4,3,2,1,2,45.51
2,3,5,1,3,2,3,4,54.92
5,3,3,1,5,1,0,7,57.04
9,4,4,2,2,4,0,6,52.26
3,1,3,0,5,2,0,5,55.03
4,4,3,2,3,1,2,5,51.07
5,2,4,2,2,3,1,3,50.77
4,1,5,3,7,3,1,5,61.73
4,0,4,2,3,1,1,7,64.23
4,1,4,6,3,2,0,6,58.02
5,0,4,5,1,1,1,4,70.45
2,3,2,3,3,0,4,3,68.54
6,3,2,2,2,0,1,5,69.61
4,2,1,5,3,1,1,6,87.14
5,7,3,6,4,1,2,3,81.33
4,2,3,4,5,3,2,3,85.54
2,3,1,5,5,2,3,7,82.35
5,3,1,1,3,1,1,3,90.56
4,2,2,2,6,1,1,7,91.99
3,4,4,2,2,3,2,5,91.82
5,1,1,0,5,1,1,6,83.31
1,0,0,1,1,1,2,4,86.78
3,0,0,0,0,0,0,3,88.2
0,0,0,0,0,0,0,0,92.76
0,0,0,0,0,0,0,0,97.9
0,0,0,0,0,0,0,0,88.66
0,0,0,0,0,0,0,0,89.91
0,0,0,0,0,0,0,0,92.66
0,0,0,0,0,0,0,0,90.99
0,1,0,0,0,0,0,0,93.88
0,1,0,0,0,1,0,1,87.96
0,0,0,1,0,0,1,0,89.7
0,0,0,1,0,0,0,0,92.24
1,0,0,0,0,0,0,2,90.67
1,0,0,0,0,0,0,2,90.41
2,0,0,2,1,0,1,2,93.89
2,1,2,0,1,1,1,5,89.62
4,1,1,0,3,0,1,4,92.85
4,1,1,1,0,1,2,8,96.76
3,1,1,2,2,2,0,5,93.09
5,0,1,1,5,4,0,3,97.64
4,0,0,4,5,2,1,4,96.45
3,0,0,1,3,1,4,6,97.55
4,0,0,4,3,2,2,5,96.21
3,1,0,1,3,2,0,4,96.19
8,1,0,0,4,1,2,5,92.98
0,0,2,1,4,1,0,4,87.62
6,0,0,1,6,2,1,5,86.11
2,0,0,1,2,1,4,4,91.86
5,1,2,0,4,1,0,4,87.87
3,1,2,0,6,2,1,4,93.22
7,0,0,1,3,0,1,9,88.93
2,3,0,1,4,0,0,4,84.25
4,3,2,3,4,0,1,4,83.58
5,3,0,3,3,1,1,4,83.85
3,2,0,2,2,0,1,3,76.05
2,3,0,4,2,1,0,3,59.32
3,3,0,2,1,3,0,1,50.74
2,2,0,2,2,4,2,5,57.14
4,2,1,1,2,2,4,2,68.73
1,2,4,0,4,5,1,2,74.05
3,2,0,1,3,2,1,5,47.1
2,0,1,1,2,2,1,2,50.45
0,0,3,0,0,1,0,2,66.85
4,2,1,1,3,2,0,2,76.43
2,1,0,0,4,1,1,5,73.63
3,1,0,0,2,0,1,2,74.33
2,2,0,1,1,1,0,2,66.58
0,1,0,0,0,1,0,1,62.45
1,1,0,0,1,0,0,0,48.24
2,0,1,0,4,3,0,2,44.4
3,0,0,1,2,0,1,4,39.4
2,1,2,1,3,3,4,3,46.25
1,0,1,1,3,3,0,3,35.89
2,0,0,0,0,1,1,1,42.9
0,0,2,1,1,1,0,1,43.66
3,1,6,1,4,1,1,2,46.52
1,1,0,2,2,1,0,4,50.89
1,2,4,1,2,1,1,1,50.76
2,1,1,1,2,1,0,2,57.61
1,0,0,1,1,1,0,3,81.58
2,0,0,0,3,1,0,2,85.55
2,0,0,0,1,0,0,2,95.9
3,1,0,0,2,0,0,2,85.96
1,0,0,1,3,1,1,3,83.5
1,0,0,2,3,0,0,2,82.12
2,0,1,1,2,1,0,2,80.95
0,0,0,0,0,0,1,2,88.34
3,0,1,0,4,0,0,1,91.83
0,0,0,0,1,0,0,4,91.8
4,1,0,0,0,0,0,1,96.45
0,0,0,0,2,1,0,1,88.91
3,0,1,0,2,0,0,3,82.06
2,0,0,0,4,1,0,1,85.84
2,0,1,0,3,1,2,2,86.24
0,1,1,0,0,0,0,0,85.13
0,2,1,0,0,1,0,0,95.89
0,1,2,0,0,0,0,1,96.95
1,3,1,2,2,0,0,1,89.28
0,1,0,0,1,0,2,2,88.92
0,0,1,0,3,0,2,0,95.26
0,0,0,0,0,0,0,2,87.77
2,0,1,0,1,0,2,1,86.2
0,1,0,0,0,0,2,1,92.25
1,1,1,0,3,0,0,5,98.19
2,0,1,0,1,1,2,1,94.68
0,1,1,2,3,0,2,2,81.31
3,2,1,0,1,0,1,3,78.21
2,2,2,0,5,0,2,3,87.83
1,0,1,0,1,0,1,3,65.71
3,0,2,1,4,1,1,1,51.79
0,0,0,1,1,2,0,3,64.71
2,2,1,0,1,1,1,2,59.16
2,3,2,0,1,2,0,2,50.91
0,2,1,0,0,4,0,2,57.06
3,3,1,0,2,1,2,2,60.09
0,1,1,2,2,2,1,3,58.42
4,0,3,0,0,2,1,4,64.35
3,0,0,1,2,1,1,4,77.01
3,0,2,2,2,1,1,2,90.31
2,0,1,0,1,1,2,2,86.82
2,0,1,0,2,0,1,5,84.92
3,0,1,0,0,1,1,3,74.27
3,0,2,0,1,1,2,1,83.39
3,1,0,0,1,2,3,3,84.56
1,0,1,0,2,0,1,4,88.65
3,0,1,0,1,0,1,3,90.64
4,1,2,0,3,0,1,4,94.22
2,0,3,1,2,1,1,1,93.53
0,1,1,1,1,0,1,2,97.79
2,1,1,1,2,0,1,2,98
2,4,1,3,2,2,1,3,94.68
3,2,0,1,2,3,0,4,96.35
1,1,1,2,2,2,1,2,98.1
2,1,0,1,2,1,1,2,98.05
3,0,1,2,2,2,1,2,96.95
0,0,2,2,4,3,0,5,98.65
7,0,1,2,4,2,3,4,98.8
2,0,1,3,4,1,4,4,99.4
4,0,0,1,1,0,1,5,95.94
4,1,0,3,3,0,0,5,91.35
1,0,0,1,3,0,0,4,88.86
3,0,2,0,2,0,0,1,88.91
1,0,0,1,0,0,0,3,88.96
2,0,2,0,1,0,1,0,85.32
1,2,1,1,2,0,0,2,89.2
0,7,3,2,1,0,1,1,72.9
3,4,0,2,1,1,1,4,59.55
2,3,0,0,1,0,2,1,71.37
2,2,0,1,1,0,2,3,47.78
1,2,2,1,0,0,0,3,54.77
4,2,2,2,3,0,1,2,78.03
2,2,1,1,1,0,3,2,82.44
4,3,2,1,3,0,0,4,74.95
0,1,2,2,1,0,0,1,85.62
0,0,2,0,1,0,0,2,90.66
3,0,2,2,1,0,0,1,90.32
0,0,3,1,2,0,1,0,92.56
0,0,1,2,0,0,0,2,90.38
2,0,4,0,1,1,0,0,88.86
0,1,3,1,2,0,0,1,96.38
1,0,2,2,1,1,0,1,95.89
0,0,1,2,0,0,1,0,93.21
0,0,3,2,1,0,0,1,95.38
0,0,0,0,0,1,1,0,95.48
0,0,0,0,0,0,1,2,95.1
1,2,1,1,1,1,0,2,95.29
2,3,0,1,2,3,1,1,94.86
3,1,3,2,2,4,1,3,94.54
0,1,1,2,5,4,0,1,95.65
5,2,3,2,2,3,0,6,94.39
3,0,2,3,4,3,0,9,95.8
2,0,0,4,1,3,0,3,95.9
4,0,2,2,3,1,0,5,95.1
4,1,1,1,2,0,0,7,96.05
4,0,1,0,3,0,0,4,95.09
7,0,1,0,1,0,0,4,95.8
2,1,0,0,4,1,1,5,95.94
4,2,2,0,2,0,0,1,96
2,2,4,0,4,0,0,4,95.45
1,3,2,0,2,0,1,1,96.1
1,1,2,0,4,1,0,4,96.29
4,2,1,0,3,0,0,4,96.1
2,1,2,0,4,1,2,2,95.9
2,2,2,0,6,0,2,4,97.2
2,2,3,0,1,0,0,3,95.4
1,0,3,1,3,1,1,1,96.24
2,3,3,0,0,0,0,2,96.05
1,4,3,1,1,0,0,1,96.5
2,2,4,1,1,0,4,2,95.35
1,2,2,0,1,0,1,3,99.1
3,0,3,0,0,0,0,4,99.5
2,0,1,0,2,1,2,0,99.4
2,0,4,0,5,0,2,3,99.35
2,0,3,0,2,0,1,4,99.05
3,1,2,2,2,0,4,3,99.45
2,0,2,0,4,0,2,4,99.4
4,1,1,2,2,1,1,3,99.3
3,0,2,1,1,0,3,3,99.55
2,2,4,4,1,0,4,4,96.25
4,1,1,2,1,0,1,5,99.3
1,1,0,1,2,1,0,2,97.6
2,2,2,3,0,0,1,1,95.06
3,1,2,2,2,0,1,4,95.16
5,3,0,2,2,1,0,4,95.95
1,1,0,1,2,1,0,4,97.04
2,3,2,3,3,0,0,4,94.63
3,0,2,1,3,1,1,4,93.2
2,1,0,3,5,1,1,3,96.1
4,3,1,1,1,0,0,3,85.92
2,1,0,0,5,0,1,4,73.81
4,0,0,2,0,0,0,2,67.9
4,1,0,0,4,0,0,5,66.75
3,0,0,1,3,0,0,5,57.42
3,2,1,2,2,0,0,2,44.78
2,3,0,1,2,1,0,4,18.25
3,1,2,2,4,0,1,2,51.7
4,4,2,2,3,0,0,5,53.92
3,4,2,1,4,0,0,5,63.96
4,2,1,1,2,1,2,3,66.77
2,0,0,2,1,1,0,3,71.82
2,0,1,3,4,6,2,1,63.59
2,1,3,2,0,0,0,2,69.43
2,0,5,1,1,1,3,5,73.67
1,1,5,0,1,0,1,2,59.91
0,0,0,0,0,0,0,0,66.2
0,0,0,0,0,0,1,0,85.35
0,2,0,1,0,0,1,1,73.9
0,1,0,0,0,1,2,1,85.96
2,3,1,2,0,0,5,2,85.47
0,1,1,0,0,2,4,2,81.17
3,2,1,0,1,0,4,2,84.83
1,1,0,0,1,0,0,2,88.35
2,1,0,0,1,0,1,2,94.05
1,2,1,0,0,0,0,2,90.46
3,0,0,0,0,0,1,2,92.47
2,2,0,0,2,0,3,7,84.74
8,1,2,0,1,1,3,8,74.16
3,1,1,1,1,2,5,9,80.99
6,1,0,0,0,1,2,4,88.17
5,4,1,0,0,0,4,6,88.92
7,2,0,1,1,0,3,6,73.1
4,2,0,2,2,0,2,2,76
2,1,0,0,0,0,2,8,85.55
3,0,1,1,2,0,0,1,74.76
2,0,0,1,3,0,3,3,69.83
0,0,1,0,1,0,1,1,78.81
2,0,0,0,1,0,1,3,69.94
2,0,0,2,4,0,3,0,77.42
0,1,1,1,0,1,3,3,84.22
3,2,1,0,2,0,2,3,94.07
1,1,1,2,1,0,3,1,95.39
1,1,1,4,1,0,1,2,89.39
0,0,0,0,1,1,1,4,89.55
2,0,1,0,0,0,1,2,88.73
2,0,0,0,0,0,1,3,80.63
2,1,0,0,0,1,0,0,88.23
0,0,0,0,0,0,1,1,81
1,0,2,1,2,0,1,2,76.89
2,0,0,0,2,0,0,2,69.43
0,0,0,1,0,0,1,2,76.9
2,0,0,0,2,0,1,0,56.63
2,0,0,0,3,0,0,5,55.82
2,0,2,1,0,0,0,1,46.8
0,1,1,1,0,0,0,2,45.51
4,1,1,0,3,1,0,0,51.65
0,1,0,0,1,1,0,2,57.44
3,6,1,1,8,0,2,3,69.35
3,7,0,0,7,1,0,9,72.14
9,2,1,0,4,0,2,11,84.29
12,1,1,0,0,1,2,10,68.64
7,1,1,0,4,1,4,7,74.36
7,5,1,0,2,1,3,12,62.82
9,2,1,0,5,0,3,7,62.25
7,6,3,0,3,0,2,6,75
4,4,1,3,3,0,2,6,80.31
6,2,1,2,3,1,0,9,62.6
8,2,0,1,1,0,0,8,56.08
7,5,1,0,3,1,1,6,48.53
4,3,3,0,7,0,4,4,47.83
5,5,2,1,4,0,4,5,60.06
9,5,1,0,6,2,3,8,75.61
5,7,0,0,3,0,2,12,86.28
8,4,1,1,1,1,2,5,91.43
4,7,1,0,2,1,4,7,90.04
13,3,0,0,2,2,6,14,91.1
0,0,0,0,2,3,0,3,91.1
3,0,0,1,2,0,1,0,89.01
0,1,1,0,2,1,0,2,88.33
2,1,0,1,2,1,0,5,87.09
0,2,0,1,1,0,0,0,91
1,1,2,1,0,0,0,1,88.96
1,5,0,1,2,0,1,5,92.42
2,5,2,0,1,0,0,0,93.95
3,11,0,0,2,0,0,4,93.89
2,6,0,0,0,0,1,7,95.95
3,2,0,0,0,0,1,2,99.1
3,0,0,2,1,1,1,2,97.15
1,2,0,0,0,0,1,6,95.85
8,0,1,1,1,1,0,4,97.1
3,0,0,0,4,4,1,4,98.55
3,0,0,2,0,2,0,4,99.2
3,0,1,2,1,2,1,4,99.25
2,1,1,1,2,2,0,1,97.85
2,2,0,2,2,1,3,5,99.15
4,0,1,1,3,0,1,3,99.2
3,1,0,1,2,0,3,4,99.25
4,1,3,0,0,0,4,3,96.1
4,1,0,0,0,1,4,6,96.9
4,0,0,0,0,0,6,2,99.6
4,1,1,1,2,0,0,4,99.35
2,1,1,1,2,0,3,4,99
1,1,5,0,2,1,4,1,94.95
0,1,1,4,3,0,4,3,94.21
1,1,0,0,2,0,1,3,95.41
1,4,2,1,3,0,2,0,96.19
3,2,3,0,0,0,1,4,94.66
0,4,0,0,0,1,1,2,95.85
4,3,1,1,2,0,1,4,96.35
2,3,0,0,4,0,1,4,95.45
2,0,1,0,2,1,1,3,95.9
2,0,1,0,1,1,0,3,96.25
3,0,1,0,3,0,0,1,94.85
2,0,1,0,1,0,0,6,95.4
3,0,0,0,1,0,0,1,95.3
2,3,1,0,0,0,0,2,94
2,0,1,1,0,1,1,4,96.89
1,1,1,0,1,0,0,2,97.39
4,3,1,0,1,0,3,2,98.1
4,2,0,0,0,0,3,4,98.05
1,2,0,0,1,0,2,4,96.84
5,1,0,0,5,1,3,5,99.05
5,2,1,0,4,0,0,4,98.2
3,2,2,0,1,0,6,6,97.85
3,3,0,0,0,1,3,3,98.35
3,4,1,0,1,0,1,4,98.8
2,2,3,0,3,0,2,3,97.9
3,4,1,1,0,2,0,3,95.56
4,3,4,0,2,0,2,1,96.25
3,2,1,1,2,1,1,10,95.7
6,0,2,1,1,0,0,3,96
5,1,2,1,1,0,4,4,95.25
3,1,1,4,1,0,3,8,95.8
6,2,2,1,2,0,1,5,96.4
8,5,1,3,0,2,2,4,98.95
6,2,3,3,0,1,0,8,92.56
1,4,3,2,0,0,1,5,82.6
5,3,1,2,4,0,1,4,57.66
2,4,4,1,1,0,1,3,44.92
0,0,1,0,0,2,0,0,32.44
1,0,0,1,0,0,0,1,37.68
0,1,1,0,1,0,0,1,45.35
1,0,1,0,0,0,1,1,49.95
0,0,3,1,0,0,0,0,30.17
0,1,0,2,1,0,2,1,33.53
1,1,1,0,2,1,0,2,36.51
1,0,0,1,0,0,1,4,30.69
4,0,0,0,1,0,0,6,29.95
5,1,0,1,1,0,0,5,34.94
3,2,1,0,0,0,0,3,17.55
3,4,1,0,0,0,1,4,46.65
4,1,1,0,0,0,1,6,32.39
4,0,2,0,1,0,2,1,68.9
1,3,2,0,1,1,0,3,78.72
2,1,3,0,2,0,0,2,79.83
1,1,1,1,3,0,0,2,86.31
2,2,2,0,3,0,1,2,90.42
1,1,4,0,1,1,0,2,82.52
1,0,0,0,1,0,1,1,81.6
0,0,0,0,2,0,1,0,84.03
0,0,1,0,1,0,0,1,87.63
1,0,0,0,0,2,2,1,85.17
1,0,0,0,0,1,2,1,83.73
1,0,0,0,2,2,1,1,69.9
1,0,2,0,1,0,0,3,38.62
2,2,0,0,2,0,0,1,43.54
2,6,1,0,1,0,0,4,46.15
2,7,0,0,1,0,2,0,40.53
0,5,0,0,1,0,1,2,40.52
3,5,0,0,2,0,1,4,41.59
2,1,0,0,1,0,2,4,34.18
4,0,1,1,0,1,2,1,38.78
1,1,1,0,1,0,2,2,38.53
1,2,0,1,0,0,2,1,49.06
1,0,0,0,0,0,2,1,52.74
1,0,0,1,0,0,2,2,70.18
1,0,1,1,0,0,1,0,63.27
1,1,1,0,1,1,3,1,70.37
0,0,1,0,1,0,2,1,71.57
1,0,2,0,2,1,3,1,69
0,2,0,0,0,0,2,2,77.85
0,0,0,0,1,1,3,0,52.82
0,0,1,0,0,0,0,1,68.77
0,0,0,1,0,0,1,0,62.66
0,0,0,0,0,0,1,0,62.9
0,3,0,0,0,0,0,0,56.01
0,3,0,0,1,0,0,1,53.97
1,3,1,0,1,0,0,1,47.95
1,4,0,0,0,0,1,1,38.79
1,2,0,1,0,0,1,2,29.46
2,0,0,0,3,0,3,0,36.42
2,1,0,0,0,0,2,5,34.7
2,0,0,0,2,0,3,2,48.56
2,0,1,0,0,0,2,3,55.46
2,0,0,0,1,0,1,2,61.44
3,0,1,0,3,2,1,3,64.67
2,0,0,0,1,0,1,3,60.2
2,0,2,1,1,0,2,2,55.54
2,0,0,1,0,0,1,2,47.55
2,2,0,3,0,2,0,2,44.45
1,1,1,1,2,2,0,1,44.69
0,3,1,1,1,1,0,2,52.58
3,1,0,2,2,0,0,3,56.4
4,0,1,0,0,0,1,5,60.08
1,0,1,0,1,0,1,0,58.98
0,0,1,0,0,0,0,0,64.83
0,0,2,0,0,0,0,1,72.99
0,0,1,0,0,0,0,0,78.23
0,0,0,0,0,0,0,0,85.45
0,0,1,0,0,0,0,0,88.21
0,0,1,0,0,0,0,0,91.27
0,1,0,0,2,1,2,0,87.51
1,0,0,0,0,0,2,2,82.29
0,1,3,0,3,0,1,4,82.07
2,4,2,0,2,1,2,5,84.81
1,1,1,0,3,0,4,4,92.15
3,1,1,0,0,0,1,3,95.84
3,1,1,0,0,0,1,2,92.79
3,2,1,0,0,1,1,3,94.78
3,3,0,0,0,2,1,5,94.37
2,3,1,0,4,1,2,4,97.5
3,2,2,1,1,1,2,5,98.45
1,1,3,1,3,1,0,2,92.39
2,3,5,0,2,1,3,4,89.06
2,3,3,0,5,1,2,0,93.75
2,1,3,2,3,4,3,3,94.62
1,1,2,0,3,0,3,1,94.88
0,2,4,2,1,2,3,4,98.14
0,0,4,0,1,1,2,0,99.2
4,1,5,1,5,2,1,2,96.8
4,6,2,2,3,0,0,5,94.89
2,5,3,0,1,0,1,5,95.4
5,2,2,0,5,0,0,6,95.95
3,3,3,0,1,0,1,6,98.85
